MIN=0	-3
MAX=80	3
SCALE=80	1
DEC=2	3
DEF="Zeit" t / s	"Spannung" U / V
0	-0,206724763811311
0,05	-0,206724763811311
0,1	-0,206724763811311
0,15	-0,206724763811311
0,2	-0,204755956536918
0,25	-0,200818341988131
0,3	-0,196880727439344
0,35	-0,18900549834177
0,4	-0,181130269244196
0,45	-0,171286232872229
0,5	-0,161442196500262
0,55	-0,149629352853901
0,6	-0,135847701933147
0,65	-0,120097243738
0,7	-0,102377978268459
0,75	-0,0866275200733113
0,8	-0,0689082546037705
0,85	-0,0492201818598359
0,9	-0,0315009163902951
0,95	-0,0118128436463607
1	0,00787522909757377
1,05	0,0255944945671146
1,1	0,045282567311049
1,15	0,0610330255061965
1,2	0,0787522909757373
1,25	0,0984403637196718
1,3	0,114190821914819
1,35	0,12600366556118
1,4	0,141754123756327
1,45	0,153566967402688
1,5	0,163411003774655
1,55	0,173255040146622
1,6	0,181130269244196
1,65	0,185067883792983
1,7	0,18900549834177
1,75	0,192943112890557
1,8	0,19491192016495
1,85	0,19491192016495
1,9	0,190974305616163
1,95	0,187036691067376
2	0,18309907651859
2,05	0,175223847421016
2,1	0,165379811049049
2,15	0,155535774677082
2,2	0,145691738305114
2,25	0,13191008738436
2,3	0,120097243738
2,35	0,106315592817246
2,4	0,0925339418964916
2,45	0,076783483701344
2,5	0,059064218231803
2,55	0,045282567311049
2,6	0,031500916390295
2,65	0,0137816509207541
2,7	-0,00393761454878694
2,75	-0,0196880727439345
2,8	-0,0374073382134754
2,85	-0,0531577964086229
2,9	-0,0708770618781639
2,95	-0,084658712798918
3	-0,0984403637196718
3,05	-0,112222014640426
3,1	-0,124034858286787
3,15	-0,135847701933147
3,2	-0,143722931030721
3,25	-0,151598160128295
3,3	-0,159473389225869
3,35	-0,165379811049049
3,4	-0,171286232872229
3,45	-0,173255040146623
3,5	-0,175223847421016
3,55	-0,175223847421016
3,6	-0,175223847421016
3,65	-0,171286232872229
3,7	-0,169317425597836
3,75	-0,163411003774655
3,8	-0,155535774677082
3,85	-0,145691738305114
3,9	-0,135847701933147
3,95	-0,12600366556118
4	-0,114190821914819
