MIN=0	-30
MAX=40	30
SCALE=40	10
DEC=1	2
DEF="Zeit" t / s	"Spannung" U / V
0	-0,905651346220981
0,1	-0,905651346220981
0,2	-0,885963273477047
0,3	-0,885963273477047
0,4	-0,866275200733112
0,5	-0,866275200733112
0,6	-0,846587127989178
0,7	-0,846587127989178
0,8	-0,846587127989178
0,9	-0,826899055245244
1	-0,807210982501309
1,1	-0,787522909757375
1,2	-0,76783483701344
1,3	-0,76783483701344
1,4	-0,748146764269506
1,5	-0,728458691525572
1,6	-0,708770618781637
1,7	-0,689082546037703
1,8	-0,669394473293769
1,9	-0,649706400549834
2	-0,6300183278059
2,1	-0,6300183278059
2,2	-0,610330255061965
2,3	-0,590642182318031
2,4	-0,570954109574097
2,5	-0,570954109574097
2,6	-0,551266036830162
2,7	-0,551266036830162
2,8	-0,531577964086228
2,9	-0,531577964086228
3	-0,531577964086228
3,1	-0,511889891342294
3,2	-0,511889891342294
3,3	-0,511889891342294
3,4	-0,511889891342294
3,5	-0,511889891342294
3,6	-0,531577964086228
3,7	-0,531577964086228
3,8	-0,531577964086228
3,9	-0,551266036830162
4	-0,551266036830162
4,1	-0,570954109574097
4,2	-0,570954109574097
4,3	-0,590642182318031
4,4	-0,590642182318031
4,5	-0,610330255061965
4,6	-0,6300183278059
4,7	-0,649706400549834
4,8	-0,649706400549834
4,9	-0,669394473293769
5	-0,689082546037703
5,1	-0,708770618781637
5,2	-0,708770618781637
5,3	-0,728458691525572
5,4	-0,748146764269506
5,5	-0,76783483701344
5,6	-0,76783483701344
5,7	-0,787522909757375
5,8	-0,787522909757375
5,9	-0,807210982501309
6	-0,807210982501309
6,1	-0,826899055245244
6,199	-0,826899055245244
6,3	-0,826899055245244
6,4	-0,846587127989178
6,5	-0,846587127989178
6,6	-0,846587127989178
6,7	-0,846587127989178
6,8	-0,866275200733112
6,901	-0,846587127989178
7	-0,846587127989178
7,1	-0,846587127989178
7,2	-0,846587127989178
7,3	-0,826899055245244
7,4	-0,826899055245244
7,5	-0,826899055245244
7,6	-0,826899055245244
7,699	-0,807210982501309
7,8	-0,787522909757375
7,9	-0,787522909757375
8	-0,76783483701344
8,1	-0,76783483701344
8,2	-0,748146764269506
8,3	-0,728458691525572
8,399	-0,708770618781637
8,5	-0,708770618781637
8,6	-0,689082546037703
8,7	-0,669394473293769
8,8	-0,649706400549834
8,9	-0,649706400549834
9	-0,6300183278059
9,1	-0,6300183278059
9,2	-0,610330255061965
9,3	-0,590642182318031
9,4	-0,590642182318031
9,5	-0,590642182318031
9,6	-0,570954109574097
9,7	-0,570954109574097
9,8	-0,570954109574097
9,9	-0,570954109574097
10	-0,551266036830162
10,1	-0,551266036830162
10,2	-0,551266036830162
10,3	-0,551266036830162
10,4	-0,551266036830162
10,5	-0,551266036830162
10,6	-0,570954109574097
10,7	-0,570954109574097
10,8	-0,590642182318031
10,9	-0,590642182318031
11	-0,610330255061965
11,1	-0,610330255061965
11,2	-0,610330255061965
11,3	-0,6300183278059
11,4	-0,649706400549834
11,5	-0,649706400549834
11,6	-0,649706400549834
11,7	-0,669394473293769
11,8	-0,689082546037703
11,9	-0,689082546037703
12	-0,708770618781637
